GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000148200	9	127269554	127543589	966	86	2109196	1.1103	0.13343	NR6A1
ENSG00000185585	9	127529437	127587164	270	74	2109196	0.93255	0.17553	OLFML2A
ENSG00000136918	9	127605755	127630160	129	25	2109196	0.36291	0.35833	WDR38
ENSG00000136942	9	127610159	127634260	111	27	2109196	0.46944	0.31938	RPL35
ENSG00000136950	9	127614409	127650003	164	41	2109196	0.63006	0.26433	ARPC5L
ENSG00000136935	9	127630646	127720771	371	63	2109196	1.1194	0.13148	GOLGA1
ENSG00000173611	9	127694887	127915785	948	67	2109196	1.2263	0.11004	SCAI
ENSG00000119414	9	127898852	127962218	345	33	2109196	1.6119	0.053494	PPP6C
ENSG00000136933	9	127952821	128006437	284	36	2109196	1.6117	0.053516	RABEPK
ENSG00000044574	9	127987132	128013609	104	32	2109196	1.2499	0.10567	HSPA5
ENSG00000165219	9	128014073	128139486	531	47	2109196	1.6404	0.050464	GAPVD1
ENSG00000119487	9	128189672	128479513	1461	70	2109196	-0.79464	0.78659	MAPKAP1
ENSG00000167081	9	128499624	128739656	1302	47	2109196	0.32768	0.37158	PBX3
ENSG00000196814	9	129079128	129279320	1153	77	2109196	-1.0034	0.84216	MVB12B
ENSG00000136944	9	129366722	129473311	634	93	2109196	-0.14131	0.55619	LMX1B
ENSG00000169155	9	129557285	129610489	238	58	2109196	1.1616	0.1227	ZBTB43
ENSG00000177125	9	129612944	129658157	186	64	2109196	1.9947	0.02304	ZBTB34
ENSG00000136828	9	129667053	129995445	1337	75	2109196	0.31868	0.37498	RALGPS1
ENSG00000136859	9	129839611	129895162	215	64	2109196	0.74886	0.22697	ANGPTL2
ENSG00000136895	9	129976544	130165939	684	77	2109196	0.72076	0.23553	GARNL3
ENSG00000136856	9	130149421	130180703	136	28	2109196	-0.085264	0.53397	SLC2A8
ENSG00000196152	9	130176661	130217651	180	23	2109196	0.51963	0.30166	ZNF79
ENSG00000197958	9	130199953	130223684	112	15	2109196	0.76667	0.22164	RPL12
ENSG00000148356	9	130203765	130275780	366	36	2109196	0.85231	0.19702	LRSAM1
ENSG00000136830	9	130257618	130351268	555	56	2109196	0.62073	0.26739	FAM129B
ENSG00000136854	9	130364544	130467460	380	47	2109196	-0.39809	0.65472	STXBP1
ENSG00000187024	9	130445257	130497152	196	46	2109196	-0.54192	0.70606	PTRH1
ENSG00000160401	9	130459268	130488281	94	29	2109196	-0.79797	0.78755	C9orf117
ENSG00000167094	9	130468345	130503879	149	34	2109196	0.048012	0.48085	TTC16
ENSG00000160404	9	130483803	130507604	116	29	2109196	0.16727	0.43358	TOR2A
ENSG00000095370	9	130490596	130551020	307	48	2109196	0.63616	0.26234	SH2D3C
ENSG00000136807	9	130537958	130563066	152	30	2109196	0.62355	0.26646	CDK9
ENSG00000136877	9	130546876	130586606	249	48	2109196	0.37073	0.35542	FPGS
ENSG00000106991	9	130567291	130627035	288	79	2109196	0.61013	0.27089	ENG
ENSG00000106992	9	130618759	130650022	182	61	2109196	0.2239	0.41142	AK1
ENSG00000160408	9	130637600	130677687	200	65	2109196	1.3066	0.095682	ST6GALNAC6
ENSG00000136840	9	130660165	130689317	154	57	2109196	0.46365	0.32145	ST6GALNAC4
ENSG00000167103	9	130673158	130703076	144	36	2109196	-1.4292	0.92352	PIP5KL1
ENSG00000136908	9	130687378	130710763	122	26	2109196	-1.2514	0.8946	DPM2
ENSG00000167106	9	130692858	130752792	321	30	2109196	-0.54041	0.70554	FAM102A
ENSG00000171169	9	130813512	130840485	126	33	2109196	1.3463	0.089096	NAIF1
ENSG00000148339	9	130820480	130881524	325	24	2109196	1.1979	0.11547	SLC25A25
ENSG00000148334	9	130872972	130900741	115	28	2109196	2.4468	0.0072073	PTGES2
ENSG00000232850	9	130880612	130901481	87	21	2109196	2.4964	0.0062732	AL590708.2
ENSG00000148346	9	130901350	130925734	105	32	2109196	0.15889	0.43688	LCN2
ENSG00000171159	9	130912539	130936207	93	25	2109196	0.11972	0.45235	C9orf16
ENSG00000148337	9	130918343	130976662	264	33	2109196	0.25659	0.39875	CIZ1
ENSG00000106976	9	130955658	131027527	335	58	2109196	0.365	0.35755	DNM1
ENSG00000167110	9	131008108	131048274	170	41	2109196	0.57196	0.28368	GOLGA2
ENSG00000175854	9	131027658	131061269	146	36	2109196	0.54543	0.29273	SWI5
ENSG00000268211	9	131052367	131074212	114	31	2109196	0.69411	0.24381	AL359091.2
ENSG00000167112	9	131061382	131095021	165	44	2109196	0.54068	0.29436	TRUB2
ENSG00000167113	9	131074815	131106351	140	45	2109196	0.99429	0.16004	COQ4
ENSG00000167114	9	131092925	131133749	206	50	2109196	0.95457	0.1699	SLC27A4
ENSG00000167118	9	131123598	131163015	188	51	2109196	2.0191	0.02174	URM1
ENSG00000167123	9	131164030	131209626	243	37	2109196	0.5929	0.27662	CERCAM
ENSG00000136811	9	131207465	131273571	299	39	2109196	-1.4109	0.92087	ODF2
ENSG00000119392	9	131256979	131314567	235	46	2109196	-1.5567	0.94023	GLE1
ENSG00000197694	9	131304866	131405941	374	59	2109196	0.53029	0.29796	SPTAN1
ENSG00000119333	9	131385940	131429066	175	33	2109196	1.0036	0.1578	WDR34
ENSG00000119335	9	131435703	131468679	127	37	2109196	-0.16615	0.56598	SET
ENSG00000160447	9	131454802	131493197	162	46	2109196	1.0119	0.1558	PKN3
ENSG00000160446	9	131473148	131496406	93	33	2109196	1.3167	0.093976	ZDHHC12
ENSG00000160445	9	131482065	131544693	217	51	2109196	0.94816	0.17152	ZER1
ENSG00000107021	9	131539483	131582711	239	37	2109196	0.32718	0.37177	TBC1D13
ENSG00000167136	9	131570753	131594956	137	21	2109196	-0.43721	0.66902	ENDOG
ENSG00000198917	9	131571930	131602100	166	27	2109196	-0.18355	0.57282	C9orf114
ENSG00000171097	9	131585221	131654773	345	42	2109196	-0.31857	0.62497	CCBL1
ENSG00000136802	9	131634391	131690318	314	42	2109196	-0.51564	0.69695	LRRC8A
ENSG00000175287	9	131673174	131714320	207	39	2109196	-0.44073	0.67029	PHYHD1
ENSG00000251184	9	131693757	131729300	147	32	2109196	0.39374	0.34689	RP11-101E3.5
ENSG00000175283	9	131697809	131719898	95	28	2109196	0.34807	0.36389	DOLK
ENSG00000095319	9	131699978	131779375	301	54	2109196	0.23918	0.40548	NUP188
ENSG00000148341	9	131759315	131800582	191	56	2109196	0.00011042	0.49996	SH3GLB2
ENSG00000148343	9	131788900	131844361	227	55	2109196	-0.36893	0.64391	FAM73B
ENSG00000167130	9	131833379	131862717	160	38	2109196	-0.75683	0.77542	DOLPP1
ENSG00000095321	9	131847089	131883468	230	37	2109196	-0.84195	0.80009	CRAT
ENSG00000119383	9	131863229	131921225	390	35	2109196	-0.40357	0.65673	PPP2R4
ENSG00000188483	9	131927835	131950540	101	29	2109196	0.20121	0.42027	IER5L
ENSG00000148335	9	132361163	132408209	310	55	2109196	0.77649	0.21873	NTMT1
ENSG00000179058	9	132364504	132393055	194	45	2109196	1.039	0.14939	C9orf50
ENSG00000148331	9	132389171	132414444	141	43	2109196	0.59635	0.27547	ASB6
ENSG00000167157	9	132417920	132494875	513	61	2109196	1.3861	0.082862	PRRX2
ENSG00000148344	9	132490610	132525326	261	39	2109196	2.1217	0.016932	PTGES
ENSG00000136816	9	132555432	132583560	174	28	2109196	1.534	0.06251	TOR1B
ENSG00000136827	9	132565223	132596413	206	25	2109196	1.3936	0.081712	TOR1A
ENSG00000136819	9	132579569	132608142	243	23	2109196	1.1325	0.12871	C9orf78
ENSG00000136878	9	132586977	132654107	687	34	2109196	0.54453	0.29304	USP20
ENSG00000187239	9	132639466	132815473	1058	61	2109196	0.63406	0.26302	FNBP1
ENSG00000148358	9	132805705	132912448	685	57	2109196	0.53389	0.29671	GPR107
ENSG00000196979	9	132892889	132916498	190	37	2109196	-0.092488	0.53685	AL360004.1
ENSG00000107130	9	132924857	133009583	589	94	2109196	0.88918	0.18695	NCS1
ENSG00000148357	9	133036882	133319510	959	147	2109196	1.1812	0.11877	HMCN2
ENSG00000215428	9	133264029	133292639	219	61	2109196	0.96189	0.16805	AL354898.1
ENSG00000130707	9	133310316	133386661	451	88	2109196	0.72448	0.23439	ASS1
ENSG00000107164	9	133444352	133523739	449	68	2109196	1.1698	0.12105	FUBP3
ENSG00000130711	9	133529981	133568368	226	48	2109196	0.96224	0.16796	PRDM12
ENSG00000130713	9	133559108	133590248	189	31	2109196	1.3663	0.085921	EXOSC2
ENSG00000097007	9	133579333	133773062	1222	98	2109196	0.67048	0.25128	ABL1
ENSG00000188710	9	133758815	133779225	182	53	2109196	1.2953	0.097611	QRFP
ENSG00000130720	9	133767825	133824673	489	75	2109196	2.1534	0.015645	FIBCD1
ENSG00000050555	9	133874469	133979860	713	99	2109196	1.6722	0.047247	LAMC3
ENSG00000126878	9	133961863	134008539	279	57	2109196	0.24858	0.40184	AIF1L
ENSG00000126883	9	133990948	134120057	556	48	2109196	0.51796	0.30224	NUP214
ENSG00000126882	9	134123463	134161934	195	58	2109196	0.024557	0.4902	FAM78A
ENSG00000160539	9	134155081	134194649	251	50	2109196	0.96256	0.16788	PPAPDC3
ENSG00000130723	9	134259480	134385584	618	55	2109196	0.45062	0.32613	PRRC2B
ENSG00000130714	9	134368289	134409193	237	33	2109196	-0.19362	0.57676	POMT1
ENSG00000130717	9	134389188	134416655	171	40	2109196	0.14616	0.4419	UCK1
ENSG00000107263	9	134442157	134625461	968	65	2109196	-0.64009	0.73894	RAPGEF1
ENSG00000160563	9	134725494	134965295	991	89	2109196	-0.46309	0.67835	MED27
ENSG00000196358	9	135027334	135129921	605	92	2109196	1.2487	0.10588	NTNG2
ENSG00000107290	9	135126743	135240372	770	41	2109196	-1.1425	0.87338	SETX
ENSG00000125482	9	135241008	135292209	245	59	2109196	-1.7725	0.96184	TTF1
ENSG00000188523	9	135275430	135458704	1012	147	2109196	0.20936	0.41708	C9orf171
ENSG00000125492	9	135447572	135475653	133	53	2109196	0.71788	0.23642	BARHL1
ENSG00000125485	9	135458384	135555788	498	73	2109196	-0.045171	0.51801	DDX31
ENSG00000125484	9	135535422	135580342	250	34	2109196	-0.3018	0.6186	GTF3C4
ENSG00000165695	9	135590965	135764164	1030	97	2109196	-0.8869	0.81243	AK8
ENSG00000165698	9	135743414	135775588	181	50	2109196	-0.5992	0.72548	C9orf9
ENSG00000165699	9	135756735	135830020	377	58	2109196	-1.0581	0.85499	TSC1
ENSG00000165702	9	135810932	135877083	475	105	2109196	0.8414	0.20006	GFI1B
ENSG00000148308	9	135896076	135943890	313	52	2109196	-0.52412	0.6999	GTF3C5
ENSG00000170835	9	135927365	135957248	184	65	2109196	-0.059505	0.52373	CEL
ENSG00000160271	9	135963107	136049301	577	95	2109196	0.51798	0.30224	RALGDS
ENSG00000148288	9	136018340	136049332	227	74	2109196	1.0478	0.14736	GBGT1
ENSG00000171102	9	136070664	136094630	192	36	2109196	-0.75811	0.77581	OBP2B
ENSG00000148296	9	136187552	136213235	179	44	2109196	0.63881	0.26147	SURF6
ENSG00000148297	9	136195160	136224986	203	50	2109196	0.93735	0.17429	MED22
ENSG00000148303	9	136205069	136228281	166	45	2109196	0.89434	0.18557	RPL7A
ENSG00000148290	9	136208610	136233552	171	42	2109196	0.79396	0.21361	SURF1
ENSG00000148291	9	136213428	136238045	170	37	2109196	0.53707	0.29561	SURF2
ENSG00000148248	9	136218325	136252970	225	50	2109196	0.42921	0.33388	SURF4
ENSG00000198870	9	136233117	136281220	358	37	2109196	0.14849	0.44098	C9orf96
ENSG00000148300	9	136261186	136293164	269	24	2109196	0.16994	0.43253	REXO4
ENSG00000160323	9	136269478	136334508	477	56	2109196	0.078066	0.46889	ADAMTS13
ENSG00000160325	9	136315089	136345970	175	49	2109196	0.20239	0.41981	CACFD1
ENSG00000160326	9	136326217	136354259	164	56	2109196	-0.23244	0.5919	SLC2A6
ENSG00000187616	9	136369708	136403734	202	57	2109196	-0.18659	0.57401	TMEM8C
ENSG00000197859	9	136387286	136450641	249	44	2109196	0.4113	0.34043	ADAMTSL2
ENSG00000196990	9	136434079	136461319	99	25	2109196	0.021529	0.49141	FAM163B
ENSG00000123454	9	136491482	136534466	357	72	2109196	1.0667	0.14305	DBH
ENSG00000123453	9	136518682	136615077	751	105	2109196	2.3115	0.010402	SARDH
ENSG00000160293	9	136617016	136867726	2306	171	2109196	1.1617	0.12267	VAV2
ENSG00000169925	9	136885427	136943657	492	60	2109196	1.4388	0.075106	BRD3
ENSG00000196363	9	136990487	137035093	452	33	2109196	0.93071	0.176	WDR5
ENSG00000186350	9	137198944	137342431	977	95	2109196	-0.67408	0.74987	RXRA
ENSG00000130635	9	137523620	137746686	2020	192	2109196	1.6066	0.054067	COL5A1
ENSG00000160339	9	137762654	137789924	266	44	2109196	0.36556	0.35735	FCN2
ENSG00000085265	9	137791431	137819809	194	45	2109196	0.42523	0.33534	FCN1
ENSG00000130558	9	137957268	138023025	629	95	2109196	0.15281	0.43928	OLFM1
ENSG00000269408	9	138140512	138161275	186	78	2109196	0.88476	0.18814	AL390778.1
ENSG00000178243	9	138225095	138248408	144	36	2109196	0.4642	0.32125	C9orf62
ENSG00000196422	9	138360925	138390739	184	53	2109196	0.97256	0.16539	PPP1R26
ENSG00000160345	9	138377027	138403580	203	43	2109196	0.42823	0.33424	C9orf116
ENSG00000122140	9	138381830	138406519	197	34	2109196	0.36436	0.3578	MRPS2
ENSG00000160349	9	138403284	138428378	215	45	2109196	-0.049937	0.51991	LCN1
ENSG00000122136	9	138427985	138451815	191	39	2109196	-0.57903	0.71872	OBP2A
ENSG00000122133	9	138443602	138468801	182	45	2109196	-0.88496	0.81191	PAEP
ENSG00000204007	9	138505502	138541386	277	51	2109196	-0.1572	0.56246	GLT6D1
ENSG00000148386	9	138545168	138568268	203	51	2109196	1.0545	0.14583	LCN9
ENSG00000165643	9	138575253	138601374	262	43	2109196	1.3303	0.091713	SOHLH1
ENSG00000107147	9	138584031	138694992	970	120	2109196	1.2048	0.11415	KCNT1
ENSG00000130559	9	138690333	138809074	573	73	2109196	0.79343	0.21376	CAMSAP1
ENSG00000130560	9	138814815	138863226	384	47	2109196	-0.65741	0.74454	UBAC1
ENSG00000148411	9	138888383	138997131	760	106	2109196	0.70082	0.24171	NACC2
ENSG00000238227	9	138996427	139020731	173	50	2109196	1.0754	0.14109	C9orf69
ENSG00000107187	9	139078096	139106955	220	64	2109196	-0.12181	0.54848	LHX3
ENSG00000165661	9	139088179	139147687	475	82	2109196	-0.044465	0.51773	QSOX2
ENSG00000267845	9	139209089	139229640	119	29	2109196	0.28778	0.38676	DKFZP434A062
ENSG00000160360	9	139211932	139264057	399	74	2109196	2.3341	0.0097949	GPSM1
ENSG00000213221	9	139243932	139268241	190	46	2109196	2.4648	0.006854	DNLZ
ENSG00000187796	9	139246355	139278133	250	52	2109196	1.9863	0.023497	CARD9
ENSG00000165684	9	139260029	139303249	325	41	2109196	2.1273	0.016699	SNAPC4
ENSG00000165689	9	139286377	139315061	203	40	2109196	2.5381	0.005573	SDCCAG3
ENSG00000165688	9	139295110	139328213	276	32	2109196	2.7347	0.0031221	PMPCA
ENSG00000148384	9	139313071	139344274	220	38	2109196	2.8071	0.0024998	INPP5E
ENSG00000148396	9	139324549	139382141	356	49	2109196	3.1638	0.00077871	SEC16A
ENSG00000196366	9	139367947	139390518	151	39	2109196	2.8269	0.0023503	C9orf163
ENSG00000148400	9	139378896	139450314	485	100	2109196	1.5056	0.066082	NOTCH1
ENSG00000172889	9	139543308	139577130	220	54	2109196	-0.15996	0.56354	EGFL7
ENSG00000169692	9	139557595	139591875	218	56	2109196	0.90558	0.18258	AGPAT2
ENSG00000165716	9	139597022	139628502	231	54	2109196	1.8985	0.028816	FAM69B
ENSG00000187922	9	139622619	139647808	156	36	2109196	1.8066	0.035409	LCN10
ENSG00000204003	9	139622619	139652905	209	37	2109196	1.6232	0.052276	LCN6
ENSG00000267206	9	139628463	139652980	166	30	2109196	1.5282	0.06323	LCN6
ENSG00000204001	9	139638838	139662678	176	27	2109196	1.0332	0.15077	LCN8
ENSG00000177984	9	139644086	139670707	200	27	2109196	1.0135	0.15542	LCN15
ENSG00000244187	9	139675807	139697709	163	21	2109196	1.3823	0.083435	TMEM141
ENSG00000272896	9	139675831	139705047	201	29	2109196	1.2978	0.097185	RP11-216L13.17
ENSG00000213213	9	139680802	139712193	175	38	2109196	0.72603	0.23391	CCDC183
ENSG00000196642	9	139692374	139745639	255	59	2109196	-0.01128	0.5045	RABL6
ENSG00000232434	9	139728867	139751797	123	64	2109196	0.050197	0.47998	C9orf172
ENSG00000054148	9	139733176	139755488	111	61	2109196	1.1512	0.12483	PHPT1
ENSG00000177943	9	139735395	139765249	136	54	2109196	1.4544	0.072923	MAMDC4
ENSG00000107223	9	139746571	139770738	109	43	2109196	1.5435	0.061354	EDF1
ENSG00000127191	9	139766364	139831059	372	40	2109196	0.87849	0.18984	TRAF2
ENSG00000159069	9	139824887	139849148	153	42	2109196	0.74069	0.22944	FBXW5
ENSG00000176919	9	139829698	139851426	133	38	2109196	0.043603	0.48261	C8G
ENSG00000184925	9	139834003	139859949	150	38	2109196	-0.0064065	0.50256	LCN12
ENSG00000198454	9	139853695	139876442	122	22	2109196	0.0032752	0.49869	C9orf141
ENSG00000107317	9	139861956	139889887	146	34	2109196	-0.20025	0.57936	PTGDS
ENSG00000214402	9	139866356	139890862	119	32	2109196	-0.37981	0.64796	LCNL1
ENSG00000148362	9	139876870	139898436	101	30	2109196	-0.19876	0.57877	C9orf142
ENSG00000169583	9	139879087	139901255	103	33	2109196	-0.12524	0.54983	CLIC3
ENSG00000107331	9	139891686	139933367	191	65	2109196	-0.10236	0.54076	ABCA2
ENSG00000180539	9	139911916	139941234	137	47	2109196	-0.022942	0.50915	C9orf139
ENSG00000180549	9	139914626	139937462	103	39	2109196	-0.39593	0.65392	FUT7
ENSG00000107281	9	139923922	139950655	133	44	2109196	-0.21657	0.58573	NPDC1
ENSG00000054179	9	139932550	139958497	134	49	2109196	-0.35795	0.63981	ENTPD2
ENSG00000186193	9	139946581	139975040	148	43	2109196	-1.8642	0.96885	SAPCD2
ENSG00000197355	9	139961953	139988991	148	34	2109196	-1.1664	0.87827	UAP1L1
ENSG00000268996	9	139970807	139991121	125	23	2109196	-0.77255	0.7801	AL807752.1
ENSG00000177239	9	139971379	140013635	302	49	2109196	-0.83636	0.79852	MAN1B1
ENSG00000176978	9	139994994	140019629	176	44	2109196	-0.38218	0.64884	DPP7
ENSG00000176884	9	140022842	140073207	222	56	2109196	0.82006	0.20609	GRIN1
ENSG00000184709	9	140053210	140074503	77	38	2109196	1.4654	0.07141	LRRC26
ENSG00000185863	9	140055310	140076861	82	33	2109196	1.3892	0.082383	TMEM210
ENSG00000176248	9	140059236	140092989	145	38	2109196	1.349	0.088676	ANAPC2
ENSG00000176101	9	140073099	140094822	101	26	2109196	1.2022	0.11464	SSNA1
ENSG00000176058	9	140076069	140108645	150	45	2109196	0.93566	0.17472	TPRN
ENSG00000187713	9	140088534	140110090	100	45	2109196	0.21571	0.41461	TMEM203
ENSG00000188566	9	140090147	140121461	148	61	2109196	-0.11211	0.54463	NDOR1
ENSG00000212864	9	140104707	140126033	103	47	2109196	-0.31555	0.62383	RNF208
ENSG00000197191	9	140109087	140130763	112	53	2109196	0.10275	0.45908	C9orf169
ENSG00000233198	9	140112018	140134090	116	49	2109196	-0.012043	0.5048	RNF224
ENSG00000198569	9	140115209	140141006	142	53	2109196	0.19213	0.42382	SLC34A3
ENSG00000188229	9	140125665	140148159	125	46	2109196	0.085801	0.46581	TUBB4B
ENSG00000188163	9	140128036	140152222	130	44	2109196	0.10181	0.45945	FAM166A
ENSG00000197768	9	140135713	140157934	115	30	2109196	-0.39989	0.65538	C9orf173
ENSG00000188986	9	140139625	140177998	168	33	2109196	-0.3188	0.62506	NELFB
ENSG00000198113	9	140162201	140187093	104	46	2109196	-0.97797	0.83596	TOR4A
ENSG00000198435	9	140184083	140206703	102	47	2109196	0.010341	0.49587	NRARP
ENSG00000187609	9	140191348	140327714	825	163	2109196	-0.98835	0.83851	EXD3
ENSG00000188747	9	140307802	140338858	153	50	2109196	-0.72953	0.76716	NOXA1
ENSG00000188833	9	140318816	140346268	133	48	2109196	-0.36969	0.64419	ENTPD8
ENSG00000165802	9	140332022	140363786	127	48	2109196	-0.29301	0.61524	NSMF
ENSG00000130653	9	140344404	140454986	524	119	2109196	-1.2996	0.90314	PNPLA7
ENSG00000182154	9	140435651	140457007	119	53	2109196	-0.84987	0.8023	MRPL41
ENSG00000148399	9	140439356	140483387	203	65	2109196	-1.0377	0.85029	DPH7
ENSG00000165724	9	140466531	140494942	114	33	2109196	-1.1973	0.8844	ZMYND19
ENSG00000197070	9	140490106	140519812	130	37	2109196	-1.5107	0.93457	ARRDC1
ENSG00000203993	9	140499784	140523358	108	35	2109196	-1.3958	0.91861	C9orf37
ENSG00000181090	9	140503444	140774468	1392	123	2109196	-1.1293	0.87061	EHMT1
ENSG00000148408	9	140762241	141029076	1101	86	2109196	0.32635	0.37208	CACNA1B
ENSG00000173876	10	82828	130103	210	36	2109196	0.51382	0.30369	TUBB8
ENSG00000015171	10	170405	310577	606	54	2109196	0.85955	0.19502	ZMYND11
ENSG00000151240	10	310130	745683	2988	82	2109196	0.44954	0.32652	DIP2C
ENSG00000180525	10	685888	721109	166	36	2109196	0.61322	0.26987	PRR26
ENSG00000107929	10	845484	987564	694	50	2109196	0.57888	0.28133	LARP4B
ENSG00000205740	10	1007097	1044281	241	49	2109196	0.78764	0.21545	AL359878.1
ENSG00000107937	10	1024338	1075876	350	44	2109196	0.34906	0.36352	GTPBP4
ENSG00000148377	10	1054847	1081799	227	54	2109196	-0.11349	0.54518	IDI2
ENSG00000067064	10	1075848	1105110	215	38	2109196	-1.3146	0.90569	IDI1
ENSG00000047056	10	1085478	1188237	686	63	2109196	-0.9426	0.82706	WDR37
ENSG00000185736	10	1218073	1789670	4529	323	2109196	-0.36401	0.64207	ADARB2
ENSG00000067057	10	3098525	3189904	1121	107	2109196	1.3003	0.096749	PFKP
ENSG00000107959	10	3169920	3225003	571	48	2109196	1.8714	0.030646	PITRM1
ENSG00000067082	10	3808188	3837473	184	35	2109196	-0.39469	0.65347	KLF6
ENSG00000165568	10	4818821	4900254	797	59	2109196	0.76794	0.22126	AKR1E2
ENSG00000187134	10	4924796	5035475	844	72	2109196	0.42255	0.33631	AKR1C1
ENSG00000151632	10	5019967	5070223	494	58	2109196	0.70178	0.24141	AKR1C2
ENSG00000196139	10	5067546	5159878	901	69	2109196	0.85501	0.19627	AKR1C3
ENSG00000196326	10	5186335	5254449	588	43	2109196	1.0887	0.13814	AKR1CL1
ENSG00000198610	10	5227425	5270912	433	29	2109196	1.4276	0.076697	AKR1C4
ENSG00000178473	10	5396972	5426169	240	41	2109196	0.080527	0.46791	UCN3
ENSG00000178462	10	5425061	5456793	201	28	2109196	0.57413	0.28294	TUBAL3
ENSG00000173848	10	5444514	5510426	298	29	2109196	0.22113	0.4125	NET1
ENSG00000178372	10	5530658	5551533	152	46	2109196	-0.078756	0.53139	CALML5
ENSG00000178363	10	5556924	5578225	143	55	2109196	-0.30911	0.62138	CALML3
ENSG00000196372	10	5670830	5718558	457	73	2109196	-0.48504	0.68618	ASB13
ENSG00000108021	10	5716801	5815703	595	56	2109196	0.56989	0.28437	FAM208B
ENSG00000057608	10	5797186	5894095	601	69	2109196	1.1181	0.13176	GDI2
ENSG00000134461	10	5893580	5941869	417	40	2109196	0.64909	0.25814	ANKRD16
ENSG00000134452	10	5921535	5989556	517	62	2109196	0.4464	0.32765	FBXO18
ENSG00000134470	10	5980855	6030150	432	83	2109196	0.67124	0.25103	IL15RA
ENSG00000134460	10	6042652	6114288	546	70	2109196	1.1123	0.133	IL2RA
ENSG00000134453	10	6120950	6169420	345	51	2109196	0.88054	0.18928	RBM17
