GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesteryl ester levels in very large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	4E-220	219.397940008672		0.189545	[0.18-0.2] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol to total lipids ratio in very large VLDL	114,160 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.133094	2E-60	59.698970004336		0.0965108	[0.085-0.108] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in very large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-276	275.698970004336		0.207732	[0.2-0.22] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of very large VLDL particles	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-286	285.698970004336		0.211109	[0.2-0.22] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglycerides to total lipids ratio in very large VLDL	114,160 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.133094	3E-77	76.5228787452803		0.109476	[0.098-0.121] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesterol to total lipids ratio in very small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	4E-230	229.397940008672		0.185915	[0.17-0.2] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol to total lipids ratio in very small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	3E-129	128.52287874528		0.146102	[0.13-0.16] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in very small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-67	66.698970004336		0.103278	[0.092-0.115] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of very small VLDL particles	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	7E-54	53.1549019599857		0.092437	[0.081-0.104] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesterol levels in chylomicrons and extremely large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-292	291.698970004336		0.214053	[0.2-0.23] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglycerides to total lipids ratio in very small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	6E-226	225.221848749616		0.184557	[0.17-0.2] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol to total lipids ratio in chylomicrons and extremely large VLDL	111,638 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.133709	3E-13	12.5228787452803		0.0441827	[0.032-0.056] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in chylomicrons and extremely large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	4E-240	239.397940008672		0.193744	[0.18-0.21] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of chylomicrons and extremely large VLDL particles	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-264	263.698970004336		0.202896	[0.19-0.21] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipids to total lipids ratio in small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	3E-201	200.52287874528		0.175329	[0.16-0.19] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	8E-237	236.096910013008		0.197198	[0.19-0.21] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipid levels in small VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	1E-135	135		0.15031	[0.14-0.16] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of small VLDL particles	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	7E-255	254.154901959986		0.203994	[0.19-0.22] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Ratio of triglycerides to phosphoglycerides	115,006 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.132767	2E-284	283.698970004336		0.203257	[0.19-0.21] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Ratio of saturated fatty acids to total fatty acids	115,006 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.132767	1E-11	11		0.0407578	[0.029-0.053] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Saturated fatty acid levels	115,006 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.132767	5E-130	129.301029995664		0.145494	[0.13-0.16] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total triglycerides levels	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	5E-305	304.301029995664		0.218989	[0.21-0.23] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol levels in VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	3E-186	185.52287874528		0.175486	[0.16-0.19] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	1E-253	253		0.202522	[0.19-0.21] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of VLDL particles	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	3E-182	181.52287874528		0.173721	[0.16-0.19] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesterol levels in very large HDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	9E-90	89.0457574905607		0.110312	[0.1-0.121] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglyceride levels in VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	6E-296	295.221848749616		0.21481	[0.2-0.23] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol to total lipids ratio in very large HDL	115,056 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.132705	8E-13	12.0969100130081		0.0386281	[0.028-0.049] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in very large HDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-59	58.698970004336		0.0890027	[0.078-0.1] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglyceride levels in very large HDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	7E-208	207.154901959986		0.182425	[0.17-0.19] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipids to total lipids ratio in very large HDL	115,056 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.132705	1E-34	34		0.0686146	[0.058-0.08] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglycerides to total lipids ratio in very large HDL	115,056 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.132705	2E-286	285.698970004336		0.206624	[0.2-0.22] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesteryl esters to total lipids ratio in very large VLDL	114,160 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.133094	2E-141	140.698970004336		0.147092	[0.14-0.16] unit decrease	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol levels in very large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	7E-274	273.154901959986		0.208041	[0.2-0.22] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipids to total lipids ratio in very large VLDL	114,160 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.133094	2E-25	24.698970004336		0.0633767	[0.051-0.075] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipid levels in very large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	2E-273	272.698970004336		0.207097	[0.2-0.22] unit increase	NR [11722792] (imputed)	N
14	rs964184	11	116648917	rs964184	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglyceride levels in very large VLDL	115,082 European ancestry individuals	NA	11q23.3		ZPR1			ENSG00000109917	NA	NA	rs964184-G	rs964184	0	964184	3_prime_UTR_variant	0	0.13274	4E-274	273.397940008672		0.20557	[0.19-0.22] unit increase	NR [11722792] (imputed)	N
